105, 190, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 200, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 215, 72, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 235, 72, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 240, 72, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 240, 80, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1
105, 240, 94, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1
105, 240, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 240, 51, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 240, 39, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 240, 40, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 240, 53, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 240, 60, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 240, 64, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 240, 64, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 240, 67, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 240, 66, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 215, 66, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 200, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 160, 67, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 160, 67, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 160, 87, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1
105, 160, 96, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1
105, 160, 102, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1
105, 160, 85, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1
105, 160, 60, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0
105, 160, 48, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0
105, 160, 52, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0
105, 160, 65, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 160, 66, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 160, 69, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 165, 69, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 175, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 190, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 190, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
