105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 82, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
105, 180, 84, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
105, 180, 88, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
105, 180, 82, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
105, 180, 82, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
105, 180, 78, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
105, 180, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 63, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 180, 61, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 180, 59, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 180, 61, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
105, 180, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
