105, 205, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 210, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 210, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 215, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 225, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 230, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 240, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 250, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 245, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 230, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 225, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 220, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 215, 68, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
105, 210, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 200, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 195, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 170, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 160, 68, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 160, 68, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 160, 68, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
105, 170, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 175, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 180, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
