34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
34, 18, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
34, 18, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
34, 18, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 5, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 4, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 4, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 5, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 5, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 18, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
