120, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
95, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, 185, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 185, 70, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 185, 70, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 190, 70, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 200, 70, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 210, 70, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 220, 70, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 230, 70, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 235, 70, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 235, 70, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 235, 70, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 235, 86, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
45, 235, 97, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
45, 235, 96, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
45, 235, 86, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
45, 235, 78, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1
45, 235, 74, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 235, 61, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0
45, 235, 52, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0
45, 235, 46, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0
45, 235, 51, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0
45, 235, 53, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0
45, 235, 59, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0
45, 235, 63, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0
45, 235, 67, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 235, 67, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 225, 68, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 215, 68, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 205, 67, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 200, 68, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 190, 68, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 180, 68, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 165, 67, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 165, 68, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 67, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 68, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 77, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1
45, 160, 82, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1
45, 160, 86, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1
45, 160, 84, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1
45, 160, 81, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1
45, 160, 77, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1
45, 160, 75, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 72, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 68, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 63, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0
45, 160, 58, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0
45, 160, 58, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0
45, 160, 62, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0
45, 160, 62, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0
45, 160, 63, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0
45, 160, 65, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 69, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 160, 68, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
45, 175, 68, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 180, 68, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 185, 69, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
45, 185, 69, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
50, 185, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55, 185, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65, 185, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70, 185, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85, 185, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85, 185, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
